popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
-0.3693646958253195,-0.4629293670539064,-0.0429022317119949,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.5067289666312613,-0.4629293670539064,-1.3214756473277345,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.4088905913954606,-0.4629293670539064,0.7242418176574489,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.4670010647805233,-0.4629293670539064,-2.791835075285835,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.8348545017476114,-0.4629293670539064,1.0438851715613835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.3943685843347672,-0.4629293670539064,-1.6411190012316694,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.9150061048600328,-0.4629293670539064,0.4685271345343009,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.684236694761612,-0.4629293670539064,0.6216750442895163,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.3835051354671078,-0.4629293670539064,-1.9607623551356044,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6472355573576005,-0.4629293670539064,-2.6000490629434743,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.0047209142054943,-0.4629293670539064,-2.2164770382587524,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5807157321068226,-0.4629293670539064,-1.3854043181085216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.1248473157338278,-0.4629293670539064,-0.8100462810814387,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.735848979112806,-0.4629293670539064,0.27674112219194,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.3259782357815474,-0.4629293670539064,-2.280405709039539,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5828853344163203,-0.4629293670539064,0.9160278299998098,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.6004149905436799,-0.4629293670539064,0.7242418176574489,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.315069896629311,-0.4629293670539064,-1.0657609642045869,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3708985419934328,-0.4629293670539064,-0.1068309024927818,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.573817496931745,-0.4629293670539064,0.6603131468766619,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6396266541217812,-0.4629293670539064,-0.0429022317119949,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.7949694839008536,-0.4629293670539064,0.340669792972727,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6014474670889532,-0.4629293670539064,0.532455805315088,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.2136851889119188,-0.4629293670539064,-0.0429022317119949,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.580191917341694,-0.4629293670539064,-0.2346882440543558,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5743561803466704,-0.4629293670539064,-3.367193112312918,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.6387737387148162,-0.4629293670539064,0.340669792972727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.7829837779187666,-0.4629293670539064,0.4685271345343009,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0.0272634135556931,-0.4629293670539064,0.212812451411153,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.7147281002192781,-0.4629293670539064,-2.280405709039539,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.5696427004660742,-0.4629293670539064,-1.7689763427932437,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.4454761733258013,-0.4629293670539064,0.148883780630366,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5750519797576155,-0.4629293670539064,0.212812451411153,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.6704887247685409,-0.4629293670539064,-2.088619696697178,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.2645234361954905,-0.4629293670539064,-0.5543315979582908,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.5425738588660798,-0.4629293670539064,0.148883780630366,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.49651642688997,-0.4629293670539064,-1.193618305766161,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6772298439475987,-0.4629293670539064,0.148883780630366,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.12852421432820085,-0.4629293670539064,-1.2742864249810641,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.368137789491941,-0.4629293670539064,-2.344334379820326,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.47930100275465,-0.4629293670539064,-0.1068309024927818,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.8507232173456182,-0.4629293670539064,0.6603131468766619,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.6540139903287434,-0.4629293670539064,-0.4264742563967168,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7077252158252497,-0.4629293670539064,-0.5543315979582908,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.794453245628217,-0.4629293670539064,0.021026439068792,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.7272300444740019,-0.4629293670539064,0.7242418176574489,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.624431292792431,-0.4629293670539064,0.148883780630366,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1546171509009403,-0.4629293670539064,0.340669792972727,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.240918723000425,-0.4629293670539064,-0.1707595732735689,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-0.6328931114352154,-0.4629293670539064,0.212812451411153,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.0090079363826078,-0.4629293670539064,-0.9379036226430126,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.2943754754392655,-0.4629293670539064,0.7881704884382359,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.6067894109536288,-0.4629293670539064,0.27674112219194,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5154376818392198,-0.4629293670539064,-0.6182602687390778,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.655585150288942,-0.4629293670539064,-0.6821889395198647,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.736956367577437,-0.4629293670539064,-0.1707595732735689,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.6283436756280372,-0.4629293670539064,-0.34256768038111257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4218490149884473,-0.4629293670539064,-0.0429022317119949,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.697378005230227,-0.4629293670539064,0.27674112219194,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2957073153267819,-0.4629293670539064,0.148883780630366,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.7952612707506048,-0.4629293670539064,1.0438851715613835,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
